id,name,generation,role,anime_type,visible_genre_1,visible_genre_2,hidden_affinity,runtime_portrait_path,source_portrait_path,source_manifest_row,source_manifest_sequence,expected_source_filename,expected_runtime_filename,actual_runtime_filename,sha256,source_sha256,perceptual_hash,width,height,source_file_exists,runtime_file_exists,filename_id_mapping_matches,runtime_references_intended_source,metadata_matches_authoritative,portrait_appears_elsewhere,suspected_visual_duplicate_ids
n_reiwa,Reiwa Bell,V2 original,protag,shojo,idol,mystery,magical,cast/v2/lead_shojo_03__b3__n_reiwa.webp,game_source/public/cast/v2/lead_shojo_03__b3__n_reiwa.webp,visual_sheet_manifest.json LEAD_SHOJO_03:B3,,lead_shojo_03__b3__n_reiwa.webp,lead_shojo_03__b3__n_reiwa.webp,lead_shojo_03__b3__n_reiwa.webp,8013f16525ba35324c77568d4ebb105f9ea171f278bb6e3da37720d7d8282c2a,8013f16525ba35324c77568d4ebb105f9ea171f278bb6e3da37720d7d8282c2a,19a97187ceb86169,512,512,True,True,True,True,True,False,
ash,Ash Rowan,V2 original,protag,shojo,pirate,survival,martial,cast/v2/lead_shojo_03__b4__ash.webp,game_source/public/cast/v2/lead_shojo_03__b4__ash.webp,visual_sheet_manifest.json LEAD_SHOJO_03:B4,,lead_shojo_03__b4__ash.webp,lead_shojo_03__b4__ash.webp,lead_shojo_03__b4__ash.webp,2ad3d39282201eb06e198c5075291dbc38848b098205b87d3451c0441dd46daa,2ad3d39282201eb06e198c5075291dbc38848b098205b87d3451c0441dd46daa,60e6d5f16393154a,512,512,True,True,True,True,True,False,
s_ren,Ren Kobayashi,V2 original,secondary,shonen,sports,slice,space,cast/v2/sidekick_shonen_01__a1__s_ren.webp,game_source/public/cast/v2/sidekick_shonen_01__a1__s_ren.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_01:A1,,sidekick_shonen_01__a1__s_ren.webp,sidekick_shonen_01__a1__s_ren.webp,sidekick_shonen_01__a1__s_ren.webp,b6a8519df5be9e640932c6702570cbda8f622c551316f65d00299c21d4b0c615,b6a8519df5be9e640932c6702570cbda8f622c551316f65d00299c21d4b0c615,7bed2f1024324fb0,512,512,True,True,True,True,True,False,
s_okada,Masaru Okada,V2 original,secondary,shonen,martial,sports,romance,cast/v2/sidekick_shonen_01__a2__s_okada.webp,game_source/public/cast/v2/sidekick_shonen_01__a2__s_okada.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_01:A2,,sidekick_shonen_01__a2__s_okada.webp,sidekick_shonen_01__a2__s_okada.webp,sidekick_shonen_01__a2__s_okada.webp,d231f230a92448a83338cc8d513f49d238aee60736526429171b1b85915163de,d231f230a92448a83338cc8d513f49d238aee60736526429171b1b85915163de,34cb59766c786891,512,512,True,True,True,True,True,False,
s_ichiro,Ichiro Santos,V2 original,secondary,shonen,martial,comedy,mythology,cast/v2/sidekick_shonen_01__a3__s_ichiro.webp,game_source/public/cast/v2/sidekick_shonen_01__a3__s_ichiro.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_01:A3,,sidekick_shonen_01__a3__s_ichiro.webp,sidekick_shonen_01__a3__s_ichiro.webp,sidekick_shonen_01__a3__s_ichiro.webp,d35bdb7336fd63ffdf3e0f7affc310f3c448e357760148992d851bb5b4a75ab6,d35bdb7336fd63ffdf3e0f7affc310f3c448e357760148992d851bb5b4a75ab6,24b0f3e2278d869b,512,512,True,True,True,True,True,False,
s_takeshi,Takeshi Tan,V2 original,secondary,shonen,military,sports,magical,cast/v2/sidekick_shonen_01__a4__s_takeshi.webp,game_source/public/cast/v2/sidekick_shonen_01__a4__s_takeshi.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_01:A4,,sidekick_shonen_01__a4__s_takeshi.webp,sidekick_shonen_01__a4__s_takeshi.webp,sidekick_shonen_01__a4__s_takeshi.webp,d9e80b02776e78659d53959a7ce71c7924ca7d056e156018f732dcb557b028cc,d9e80b02776e78659d53959a7ce71c7924ca7d056e156018f732dcb557b028cc,3383b5a74a4c49d5,512,512,True,True,True,True,True,False,
s_daiki,Daiki Lim,V2 original,secondary,shonen,cyber,mecha,cooking,cast/v2/sidekick_shonen_01__b1__s_daiki.webp,game_source/public/cast/v2/sidekick_shonen_01__b1__s_daiki.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_01:B1,,sidekick_shonen_01__b1__s_daiki.webp,sidekick_shonen_01__b1__s_daiki.webp,sidekick_shonen_01__b1__s_daiki.webp,1b9b932c74781f69878f2fe4ce6af5bd9fb38bb61220962be4a0641cfdcfbb65,1b9b932c74781f69878f2fe4ce6af5bd9fb38bb61220962be4a0641cfdcfbb65,34b4b42566b74e1a,512,512,True,True,True,True,True,False,
s_gen,Gen Zhao,V2 original,secondary,shonen,mystery,military,idol,cast/v2/sidekick_shonen_01__b2__s_gen.webp,game_source/public/cast/v2/sidekick_shonen_01__b2__s_gen.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_01:B2,,sidekick_shonen_01__b2__s_gen.webp,sidekick_shonen_01__b2__s_gen.webp,sidekick_shonen_01__b2__s_gen.webp,5e9ee09c51a328e7169970aa7bdcf3e5bb27c61b329abb2f239b6f523d577598,5e9ee09c51a328e7169970aa7bdcf3e5bb27c61b329abb2f239b6f523d577598,4cd83ee62351233b,512,512,True,True,True,True,True,False,
s_ken,Ken Mori,V2 original,secondary,shonen,mecha,survival,fantasy,cast/v2/sidekick_shonen_01__b3__s_ken.webp,game_source/public/cast/v2/sidekick_shonen_01__b3__s_ken.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_01:B3,,sidekick_shonen_01__b3__s_ken.webp,sidekick_shonen_01__b3__s_ken.webp,sidekick_shonen_01__b3__s_ken.webp,b0ac41d09db95d38cd4753a72d607f8f9baedb0379429ede9eb4c1d33d3118a5,b0ac41d09db95d38cd4753a72d607f8f9baedb0379429ede9eb4c1d33d3118a5,13940f617876b65a,512,512,True,True,True,True,True,False,
s_riku,Riku Haddad,V2 original,secondary,shonen,sports,martial,survival,cast/v2/sidekick_shonen_01__b4__s_riku.webp,game_source/public/cast/v2/sidekick_shonen_01__b4__s_riku.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_01:B4,,sidekick_shonen_01__b4__s_riku.webp,sidekick_shonen_01__b4__s_riku.webp,sidekick_shonen_01__b4__s_riku.webp,8d0b846b2f0540641c1569585ed0a68f108ca28f53db9d11e110b6e473137348,8d0b846b2f0540641c1569585ed0a68f108ca28f53db9d11e110b6e473137348,7e01ff7801f9e006,512,512,True,True,True,True,True,False,
s_tora,Tora,V2 original,secondary,shonen,fantasy,pirate,supernatural,cast/v2/sidekick_shonen_02__a1__s_tora.webp,game_source/public/cast/v2/sidekick_shonen_02__a1__s_tora.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_02:A1,,sidekick_shonen_02__a1__s_tora.webp,sidekick_shonen_02__a1__s_tora.webp,sidekick_shonen_02__a1__s_tora.webp,5dbc392dbd5aa2565cda1e1e9baa94b0c9c9f03064f431df05856d01f4f6afe8,5dbc392dbd5aa2565cda1e1e9baa94b0c9c9f03064f431df05856d01f4f6afe8,12d0672b55e87c56,512,512,True,True,True,True,True,False,
s_eiji,Eiji Nakamura,V2 original,secondary,shonen,slice,martial,nordic,cast/v2/sidekick_shonen_02__a2__s_eiji.webp,game_source/public/cast/v2/sidekick_shonen_02__a2__s_eiji.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_02:A2,,sidekick_shonen_02__a2__s_eiji.webp,sidekick_shonen_02__a2__s_eiji.webp,sidekick_shonen_02__a2__s_eiji.webp,b174fc2185e3a262e9183f324560b9e26b070c0622f0bab7a9cd0b7328b028d3,b174fc2185e3a262e9183f324560b9e26b070c0622f0bab7a9cd0b7328b028d3,681437e139269f33,512,512,True,True,True,True,True,False,
s_boone,Boone Walker,V2 original,secondary,shonen,mecha,cooking,supernatural,cast/v2/sidekick_shonen_02__a3__s_boone.webp,game_source/public/cast/v2/sidekick_shonen_02__a3__s_boone.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_02:A3,,sidekick_shonen_02__a3__s_boone.webp,sidekick_shonen_02__a3__s_boone.webp,sidekick_shonen_02__a3__s_boone.webp,3517aba2378d0b80874c250850e2f6f0b3f323b0655d47c41043edef206b0e27,3517aba2378d0b80874c250850e2f6f0b3f323b0655d47c41043edef206b0e27,3589968cccda5c1e,512,512,True,True,True,True,True,False,
tsubasa,Tsubasa Vega,V2 original,secondary,shonen,space,isekai,mecha,cast/v2/sidekick_shonen_02__a4__tsubasa.webp,game_source/public/cast/v2/sidekick_shonen_02__a4__tsubasa.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_02:A4,,sidekick_shonen_02__a4__tsubasa.webp,sidekick_shonen_02__a4__tsubasa.webp,sidekick_shonen_02__a4__tsubasa.webp,de474294c577c723a30536e4271da94eee3ce2c5095b7e05367563c2c2c8f073,de474294c577c723a30536e4271da94eee3ce2c5095b7e05367563c2c2c8f073,38b69af0673580cd,512,512,True,True,True,True,True,False,
s_kiki,Kiki Mensah,V2 original,secondary,shonen,comedy,idol,survival,cast/v2/sidekick_shonen_02__b1__s_kiki.webp,game_source/public/cast/v2/sidekick_shonen_02__b1__s_kiki.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_02:B1,,sidekick_shonen_02__b1__s_kiki.webp,sidekick_shonen_02__b1__s_kiki.webp,sidekick_shonen_02__b1__s_kiki.webp,b4227aa77f8e443c8b38e3575834732b36baf48f48bf0914022efc8d88a5e369,b4227aa77f8e443c8b38e3575834732b36baf48f48bf0914022efc8d88a5e369,50d9fcaf0a65c1c4,512,512,True,True,True,True,True,False,
s_akane,Akane Sato,V2 original,secondary,shonen,sports,idol,pirate,cast/v2/sidekick_shonen_02__b2__s_akane.webp,game_source/public/cast/v2/sidekick_shonen_02__b2__s_akane.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_02:B2,,sidekick_shonen_02__b2__s_akane.webp,sidekick_shonen_02__b2__s_akane.webp,sidekick_shonen_02__b2__s_akane.webp,7c803404f83f9a30e595af6a9903f194c7b161e41d6e9236997bb96264d7e372,7c803404f83f9a30e595af6a9903f194c7b161e41d6e9236997bb96264d7e372,29428ee3628fbd4c,512,512,True,True,True,True,True,False,
s_chiaki,Chiaki Moon,V2 original,secondary,shonen,horror,supernatural,mystery,cast/v2/sidekick_shonen_02__b3__s_chiaki.webp,game_source/public/cast/v2/sidekick_shonen_02__b3__s_chiaki.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_02:B3,,sidekick_shonen_02__b3__s_chiaki.webp,sidekick_shonen_02__b3__s_chiaki.webp,sidekick_shonen_02__b3__s_chiaki.webp,37b8ca36474964d673d174a12903d9b6afb8402c80cacb1701ef4fd455c2dd13,37b8ca36474964d673d174a12903d9b6afb8402c80cacb1701ef4fd455c2dd13,15c7463731383ed2,512,512,True,True,True,True,True,False,
s_momoko,Momoko Takeda,V2 original,secondary,shonen,slice,sports,military,cast/v2/sidekick_shonen_02__b4__s_momoko.webp,game_source/public/cast/v2/sidekick_shonen_02__b4__s_momoko.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_02:B4,,sidekick_shonen_02__b4__s_momoko.webp,sidekick_shonen_02__b4__s_momoko.webp,sidekick_shonen_02__b4__s_momoko.webp,124af9aa7b9adf389b60510bbbf84d63aa508363d3f652989b18e1b34ce33eb4,124af9aa7b9adf389b60510bbbf84d63aa508363d3f652989b18e1b34ce33eb4,17fd295207c254cb,512,512,True,True,True,True,True,False,
s_yuna,Yuna Bautista,V2 original,secondary,shonen,idol,sports,mythology,cast/v2/sidekick_shonen_03__a1__s_yuna.webp,game_source/public/cast/v2/sidekick_shonen_03__a1__s_yuna.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_03:A1,,sidekick_shonen_03__a1__s_yuna.webp,sidekick_shonen_03__a1__s_yuna.webp,sidekick_shonen_03__a1__s_yuna.webp,a396e36d8ad560619bf5b302ee12d9b23857b938b97b892a2361c3797fb979ae,a396e36d8ad560619bf5b302ee12d9b23857b938b97b892a2361c3797fb979ae,606b26160317cbdf,512,512,True,True,True,True,True,False,
s_kanna,Kanna Sethi,V2 original,secondary,shonen,military,romance,cyber,cast/v2/sidekick_shonen_03__a2__s_kanna.webp,game_source/public/cast/v2/sidekick_shonen_03__a2__s_kanna.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_03:A2,,sidekick_shonen_03__a2__s_kanna.webp,sidekick_shonen_03__a2__s_kanna.webp,sidekick_shonen_03__a2__s_kanna.webp,9c29114f14408ce74235ba29dd541820b963b18106caa50e7bcbd1cc7c8e1274,9c29114f14408ce74235ba29dd541820b963b18106caa50e7bcbd1cc7c8e1274,3fbe1841675a4943,512,512,True,True,True,True,True,False,
s_maki,Maki Sorensen,V2 original,secondary,shonen,survival,nordic,magical,cast/v2/sidekick_shonen_03__a3__s_maki.webp,game_source/public/cast/v2/sidekick_shonen_03__a3__s_maki.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_03:A3,,sidekick_shonen_03__a3__s_maki.webp,sidekick_shonen_03__a3__s_maki.webp,sidekick_shonen_03__a3__s_maki.webp,c3dce4a096708d47b42a1b2660ddcc167ec4de3947121757740cfdcef2d8c61f,c3dce4a096708d47b42a1b2660ddcc167ec4de3947121757740cfdcef2d8c61f,25e5eea662cc5a18,512,512,True,True,True,True,True,False,
s_bolt,Bola 'Bolt' Adeyemi,V2 original,secondary,shonen,sports,comedy,horror,cast/v2/sidekick_shonen_03__a4__s_bolt.webp,game_source/public/cast/v2/sidekick_shonen_03__a4__s_bolt.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_03:A4,,sidekick_shonen_03__a4__s_bolt.webp,sidekick_shonen_03__a4__s_bolt.webp,sidekick_shonen_03__a4__s_bolt.webp,7becd2c4ace32b8a99fa86d11419d155e0472cf37b2532d560876b3ffebd8318,7becd2c4ace32b8a99fa86d11419d155e0472cf37b2532d560876b3ffebd8318,2a21ab164baa53de,512,512,True,True,True,True,True,False,
s_ironmaid,Vera 'Valkyrie' Nygaard,V2 original,secondary,shonen,military,nordic,mecha,cast/v2/sidekick_shonen_03__b1__s_ironmaid.webp,game_source/public/cast/v2/sidekick_shonen_03__b1__s_ironmaid.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_03:B1,,sidekick_shonen_03__b1__s_ironmaid.webp,sidekick_shonen_03__b1__s_ironmaid.webp,sidekick_shonen_03__b1__s_ironmaid.webp,c3cb3f9b0037809ad86b79f1f16012fb1166b4c070e42d69a8ee40a2eb616e60,c3cb3f9b0037809ad86b79f1f16012fb1166b4c070e42d69a8ee40a2eb616e60,21edc74a49cda45c,512,512,True,True,True,True,True,False,
s_amber,Amber Qadir,V2 original,secondary,shonen,isekai,pirate,mystery,cast/v2/sidekick_shonen_03__b2__s_amber.webp,game_source/public/cast/v2/sidekick_shonen_03__b2__s_amber.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_03:B2,,sidekick_shonen_03__b2__s_amber.webp,sidekick_shonen_03__b2__s_amber.webp,sidekick_shonen_03__b2__s_amber.webp,8ca97f123ab0c785b7f6397a897e9792603b1830eb0a9114749eca138f4767f3,8ca97f123ab0c785b7f6397a897e9792603b1830eb0a9114749eca138f4767f3,2dcbcc5ea9912174,512,512,True,True,True,True,True,False,
s_peko,Peko Yoshida,V2 original,secondary,shonen,magical,comedy,mecha,cast/v2/sidekick_shonen_03__b3__s_peko.webp,game_source/public/cast/v2/sidekick_shonen_03__b3__s_peko.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_03:B3,,sidekick_shonen_03__b3__s_peko.webp,sidekick_shonen_03__b3__s_peko.webp,sidekick_shonen_03__b3__s_peko.webp,bda1bc9309bf37368e22a84a768e11063f99708650341deb4148412eda2381c2,bda1bc9309bf37368e22a84a768e11063f99708650341deb4148412eda2381c2,11e7697332de6c01,512,512,True,True,True,True,True,False,
s_amina,Amina El-Khatib,V2 original,secondary,shonen,survival,mythology,military,cast/v2/sidekick_shonen_03__b4__s_amina.webp,game_source/public/cast/v2/sidekick_shonen_03__b4__s_amina.webp,visual_sheet_manifest.json SIDEKICK_SHONEN_03:B4,,sidekick_shonen_03__b4__s_amina.webp,sidekick_shonen_03__b4__s_amina.webp,sidekick_shonen_03__b4__s_amina.webp,ffe23bf132fe87fa65e472f9bf10b3da4e520d5137d1af9aa9c073f8f9f8cb79,ffe23bf132fe87fa65e472f9bf10b3da4e520d5137d1af9aa9c073f8f9f8cb79,2ab20f4c70e32ec7,512,512,True,True,True,True,True,False,
s_lulu,Lucien 'Lulu' Duval,V2 original,secondary,shojo,idol,slice,military,cast/v2/sidekick_shojo_01__a1__s_lulu.webp,game_source/public/cast/v2/sidekick_shojo_01__a1__s_lulu.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_01:A1,,sidekick_shojo_01__a1__s_lulu.webp,sidekick_shojo_01__a1__s_lulu.webp,sidekick_shojo_01__a1__s_lulu.webp,7f0a6584ee70f32b74656ac4db31fe0ba821ea68a14c7e1e8d34eff1b38e594c,7f0a6584ee70f32b74656ac4db31fe0ba821ea68a14c7e1e8d34eff1b38e594c,2f483d36368b54a6,512,512,True,True,True,True,True,False,
s_shin,Pip,V2 original,secondary,shojo,space,mystery,romance,cast/v2/sidekick_shojo_01__a2__s_shin.webp,game_source/public/cast/v2/sidekick_shojo_01__a2__s_shin.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_01:A2,,sidekick_shojo_01__a2__s_shin.webp,sidekick_shojo_01__a2__s_shin.webp,sidekick_shojo_01__a2__s_shin.webp,8175bf348c077e5915231a93d5bcc6482bc70eb7b27882ee959e5085259ce4f0,8175bf348c077e5915231a93d5bcc6482bc70eb7b27882ee959e5085259ce4f0,0dcf4c0ce6a60cbe,512,512,True,True,True,True,True,False,
s_sosuke,Sosuke-9,V2 original,secondary,shojo,mecha,slice,horror,cast/v2/sidekick_shojo_01__a3__s_sosuke.webp,game_source/public/cast/v2/sidekick_shojo_01__a3__s_sosuke.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_01:A3,,sidekick_shojo_01__a3__s_sosuke.webp,sidekick_shojo_01__a3__s_sosuke.webp,sidekick_shojo_01__a3__s_sosuke.webp,c57873d6b0989ec1e14a8364e406114b9931cfedd643e4e93fb1befe71033e09,c57873d6b0989ec1e14a8364e406114b9931cfedd643e4e93fb1befe71033e09,7fec960c0a77001f,512,512,True,True,True,True,True,False,
s_alfred,Alfred Bellamy,V2 original,secondary,shojo,romance,mystery,martial,cast/v2/sidekick_shojo_01__a4__s_alfred.webp,game_source/public/cast/v2/sidekick_shojo_01__a4__s_alfred.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_01:A4,,sidekick_shojo_01__a4__s_alfred.webp,sidekick_shojo_01__a4__s_alfred.webp,sidekick_shojo_01__a4__s_alfred.webp,5785bb1cde492ebb50bc24199abcf2b45e1b17fc9858b472bfd01932315aad43,5785bb1cde492ebb50bc24199abcf2b45e1b17fc9858b472bfd01932315aad43,4c47238c5a3537ce,512,512,True,True,True,True,True,False,
s_tobi,Tobi Akinwale,V2 original,secondary,shojo,mystery,cyber,magical,cast/v2/sidekick_shojo_01__b1__s_tobi.webp,game_source/public/cast/v2/sidekick_shojo_01__b1__s_tobi.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_01:B1,,sidekick_shojo_01__b1__s_tobi.webp,sidekick_shojo_01__b1__s_tobi.webp,sidekick_shojo_01__b1__s_tobi.webp,cd20a15b1cda1939c644e7eb29cdd29c1c863a81bc3203efa2515b20e88e6809,cd20a15b1cda1939c644e7eb29cdd29c1c863a81bc3203efa2515b20e88e6809,179793839899cec8,512,512,True,True,True,True,True,False,
taro,Taro Fujita,V2 original,secondary,shojo,cooking,fantasy,space,cast/v2/sidekick_shojo_01__b2__taro.webp,game_source/public/cast/v2/sidekick_shojo_01__b2__taro.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_01:B2,,sidekick_shojo_01__b2__taro.webp,sidekick_shojo_01__b2__taro.webp,sidekick_shojo_01__b2__taro.webp,45b7eb6cb308a11d0542b1116da2e1794aa264f21691120f3e9f49546a15cf6c,45b7eb6cb308a11d0542b1116da2e1794aa264f21691120f3e9f49546a15cf6c,65d31120129e7efc,512,512,True,True,True,True,True,False,
s_soleil,Soleil Armand,V2 original,secondary,shojo,isekai,sports,fantasy,cast/v2/sidekick_shojo_01__b3__s_soleil.webp,game_source/public/cast/v2/sidekick_shojo_01__b3__s_soleil.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_01:B3,,sidekick_shojo_01__b3__s_soleil.webp,sidekick_shojo_01__b3__s_soleil.webp,sidekick_shojo_01__b3__s_soleil.webp,d7284712d6a4977f2beb50a0cd648799ad80473494cb56848662d2a01916e771,d7284712d6a4977f2beb50a0cd648799ad80473494cb56848662d2a01916e771,186d28368aef6347,512,512,True,True,True,True,True,False,
s_ice,Isaak 'Ice' Novak,V2 original,secondary,shojo,romance,idol,survival,cast/v2/sidekick_shojo_01__b4__s_ice.webp,game_source/public/cast/v2/sidekick_shojo_01__b4__s_ice.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_01:B4,,sidekick_shojo_01__b4__s_ice.webp,sidekick_shojo_01__b4__s_ice.webp,sidekick_shojo_01__b4__s_ice.webp,a6590eb54947149347598e10e2399dbd6e88f51760c1f9be666ebbaab455632a,a6590eb54947149347598e10e2399dbd6e88f51760c1f9be666ebbaab455632a,2c8495ba217f6c0f,512,512,True,True,True,True,True,False,
s_ryo,Ryo Flores,V2 original,secondary,shojo,pirate,idol,supernatural,cast/v2/sidekick_shojo_02__a1__s_ryo.webp,game_source/public/cast/v2/sidekick_shojo_02__a1__s_ryo.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_02:A1,,sidekick_shojo_02__a1__s_ryo.webp,sidekick_shojo_02__a1__s_ryo.webp,sidekick_shojo_02__a1__s_ryo.webp,0878a01bf5a741fe5550f1e36a7aeb345cb4449cdbf9f83d932f56aeccea2de7,0878a01bf5a741fe5550f1e36a7aeb345cb4449cdbf9f83d932f56aeccea2de7,75f467601a921ec6,512,512,True,True,True,True,True,False,
s_kazuki,Kazuki Tran,V2 original,secondary,shojo,romance,martial,comedy,cast/v2/sidekick_shojo_02__a2__s_kazuki.webp,game_source/public/cast/v2/sidekick_shojo_02__a2__s_kazuki.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_02:A2,,sidekick_shojo_02__a2__s_kazuki.webp,sidekick_shojo_02__a2__s_kazuki.webp,sidekick_shojo_02__a2__s_kazuki.webp,7ac3ca4f13bc9c0bd40a89abaa0cfb47a95aea79083478360008b9eb749a8bd3,7ac3ca4f13bc9c0bd40a89abaa0cfb47a95aea79083478360008b9eb749a8bd3,201cf56348d1c7ed,512,512,True,True,True,True,True,False,
s_pranav,Pranav Rao,V2 original,secondary,shojo,mythology,cooking,mecha,cast/v2/sidekick_shojo_02__a3__s_pranav.webp,game_source/public/cast/v2/sidekick_shojo_02__a3__s_pranav.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_02:A3,,sidekick_shojo_02__a3__s_pranav.webp,sidekick_shojo_02__a3__s_pranav.webp,sidekick_shojo_02__a3__s_pranav.webp,9e017d4522b4ca2f1a2f8d6b1df037e80605ca7b82a1a7844be5df64cfade5bc,9e017d4522b4ca2f1a2f8d6b1df037e80605ca7b82a1a7844be5df64cfade5bc,65e5e42f2e349a81,512,512,True,True,True,True,True,False,
fumi,Fumi Arai,V2 original,secondary,shojo,slice,nordic,fantasy,cast/v2/sidekick_shojo_02__a4__fumi.webp,game_source/public/cast/v2/sidekick_shojo_02__a4__fumi.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_02:A4,,sidekick_shojo_02__a4__fumi.webp,sidekick_shojo_02__a4__fumi.webp,sidekick_shojo_02__a4__fumi.webp,ac0e288e124322ceab1cc36ec9fcb792dedea39580001c3dbbe7677004f76cd4,ac0e288e124322ceab1cc36ec9fcb792dedea39580001c3dbbe7677004f76cd4,02f07a62cf744dc9,512,512,True,True,True,True,True,False,
s_mika,Mika Okoye,V2 original,secondary,shojo,romance,slice,military,cast/v2/sidekick_shojo_02__b1__s_mika.webp,game_source/public/cast/v2/sidekick_shojo_02__b1__s_mika.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_02:B1,,sidekick_shojo_02__b1__s_mika.webp,sidekick_shojo_02__b1__s_mika.webp,sidekick_shojo_02__b1__s_mika.webp,e83f04e02e74e121a022563d8749217911b93d9d5d1e54a67642c3723d4669e6,e83f04e02e74e121a022563d8749217911b93d9d5d1e54a67642c3723d4669e6,3596d471913b92c3,512,512,True,True,True,True,True,False,
s_anna,Anna Petrov,V2 original,secondary,shojo,mythology,mystery,sports,cast/v2/sidekick_shojo_02__b2__s_anna.webp,game_source/public/cast/v2/sidekick_shojo_02__b2__s_anna.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_02:B2,,sidekick_shojo_02__b2__s_anna.webp,sidekick_shojo_02__b2__s_anna.webp,sidekick_shojo_02__b2__s_anna.webp,1d7bf436e50687089531ac4d5db6e1c2891afb4591885b75cd8e89fc0c891ade,1d7bf436e50687089531ac4d5db6e1c2891afb4591885b75cd8e89fc0c891ade,199e9a583c30b5da,512,512,True,True,True,True,True,False,
s_nozomi,Nozomi Hayashi,V2 original,secondary,shojo,romance,slice,isekai,cast/v2/sidekick_shojo_02__b3__s_nozomi.webp,game_source/public/cast/v2/sidekick_shojo_02__b3__s_nozomi.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_02:B3,,sidekick_shojo_02__b3__s_nozomi.webp,sidekick_shojo_02__b3__s_nozomi.webp,sidekick_shojo_02__b3__s_nozomi.webp,1b42f4d2b675f00320278c04d3aea6d0086ef3a2e86fb6627dcbeaf522e06898,1b42f4d2b675f00320278c04d3aea6d0086ef3a2e86fb6627dcbeaf522e06898,4e14286b17b95e56,512,512,True,True,True,True,True,False,
s_sakurako,Sakurako Minami,V2 original,secondary,shojo,idol,horror,romance,cast/v2/sidekick_shojo_02__b4__s_sakurako.webp,game_source/public/cast/v2/sidekick_shojo_02__b4__s_sakurako.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_02:B4,,sidekick_shojo_02__b4__s_sakurako.webp,sidekick_shojo_02__b4__s_sakurako.webp,sidekick_shojo_02__b4__s_sakurako.webp,41ef39db73ef518063b4d3906cccc8bcd1081bd2f1206fe33f6ec2bf7d7d4b0c,41ef39db73ef518063b4d3906cccc8bcd1081bd2f1206fe33f6ec2bf7d7d4b0c,468f3b6e6c49c470,512,512,True,True,True,True,True,False,
s_mimi,Mimi Pham,V2 original,secondary,shojo,magical,idol,cyber,cast/v2/sidekick_shojo_03__a1__s_mimi.webp,game_source/public/cast/v2/sidekick_shojo_03__a1__s_mimi.webp,visual_sheet_manifest.json SIDEKICK_SHOJO_03:A1,,sidekick_shojo_03__a1__s_mimi.webp,sidekick_shojo_03__a1__s_mimi.webp,sidekick_shojo_03__a1__s_mimi.webp,0934fe75b74281b31f6552b1dcef332d22aabfc79cd41f390104294132e67b2b,0934fe75b74281b31f6552b1dcef332d22aabfc79cd41f390104294132e67b2b,678f7868209c9e9a,512,512,True,True,True,True,True,False,
