stable_id,manifest_filename,actual_path,source_sha256,source_width,source_height,selected,donor,replacement_for,status,notes
,,batch_04_241-304/298__donor8_r1p6.png,9e69a55c9b17fba24c28c38c25fee7db0550214b83e03fb7d4418e7c3c6f40b3,215,259,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/299__donor8_r1p7.png,a9dddda6b97060f72e4975397ba15d787ba20e28ce6f5fd27dff94760405b49c,223,259,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/300__donor8_r2p1.png,e3e93bec4d71248abb1dc1820b7a299e1e3baaf269dfbb9cce52b8bd8a62b2dc,216,239,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/301__donor8_r2p2.png,1ae5f563fac2ff162eaf60e5a572f750b7d6fff0a8d3f917c0c6250f94ab58f1,217,239,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/302__donor8_r2p3.png,060c9449d3fdbd1ea3ee2fdfe62b9c4cb1bf8e600248a416a6e39569142d0938,215,239,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/303__donor8_r2p4.png,ee052b8b11452c89c1779f0a7e5b9b7068a95f13c05dfaa18e304303a26dbe65,190,239,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/304__donor8_r2p5.png,303ded8fe067385e1251863904238b827d0da2a60b86e5c5ca0f9439361a1b82,200,239,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/305__donor8_r2p6.png,c47a76b3cca541261b23e0f8e3606d31b39cf53e79449087c9ac8b44c9f1a92a,215,239,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/306__donor8_r2p7.png,5862ab148e544c48e30bb61678ac89172c22a4212a710b85fd74bfac563cb888,223,239,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/307__donor8_r3p1.png,68da761afb2cbb7e6b1af077c1ce79a9ad3555f1b128e9e802124de98a47760a,216,237,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/308__donor8_r3p2.png,7b7a816b6192abfcaa57ef2fd795b762ab3edf1535c79acbdc09de2568b02bfd,217,237,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/309__donor8_r3p3.png,b74e137799d259454da3e155a9ada0d157e762111d947c83b4d6efd6194a1343,215,237,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/310__donor8_r3p4.png,db85bd7e9e94f380dee1ac8c78025308f934c71c434b860e70aca3df7399bda2,190,237,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/311__donor8_r3p5.png,f1761986d334a829d13a046feea4ab0c3b9e890b5e6b2b2b83d9d759388567fe,200,237,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/312__donor8_r3p6.png,10848671592ccca801ad0df3c13cbf207c17ee3ca1f4d52cfe07a479956eecaf,215,237,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/313__donor8_r3p7.png,6623e146b0fe23d3e8e3d2440ba9ddde8a6f787b8c21cf93ae890887e164d44d,223,237,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/314__donor8_r4p1.png,e0be3a2a2bcfdb59084b6f87a85aaaed8b86960627998c67851e9a6b57a86205,216,239,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/315__donor8_r4p2.png,ca1c57d3ac21a041a52701403b4562084d3a44833525e9976193ea29b91a6728,217,239,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/316__donor8_r4p3.png,1daf800b5c9274453b0bcf5a4faa41ac71866a96707303ced39c0c67ee7faa60,215,239,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/317__donor8_r4p4.png,65368ba5b074a4b967fff3472fc98697c3761c8f198ee2201969b5df7f8c9a00,190,239,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/318__donor8_r4p5.png,504fc326de9a6dac7dd12286d822f2c7318ea44654d19ef0f578330503a33c44,200,239,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/319__donor8_r4p6.png,14fb8dd4a116855f43956125a0f527a06943c2372b92fa873a21f03c07f22bae,215,239,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
,,batch_04_241-304/320__donor8_r4p7.png,fd4ae71ee8bbce901b3cb703ff8ab0dc10db474a3256f8b6c4067d1c661da8bf,223,239,FALSE,TRUE,,donor_alternate,PNG is not referenced by any of the 304 mechanics rows; retained as donor/alternate. No substitution assigned because Phase 1 gate failed.
